0,1
24.6014123383915,24.6014123383915
18.576322706417503,18.576322706417503
17.559757254015,17.559757254015
18.83155617414,18.83155617414
22.2751640757125,22.2751640757125
31.760645532675,31.760645532675
39.410425830371004,39.410425830371004
42.971851680979995,42.971851680979995
76.7393521962275,76.7393521962275
80.96557132461851,80.96557132461851
85.86180183894649,85.86180183894649
84.97594191607,84.97594191607
84.7257959476085,84.7257959476085
86.322430227925,86.322430227925
86.482707708215,86.482707708215
85.6321388601115,85.6321388601115
77.00228047435,77.00228047435
43.902162302285,43.902162302285
40.6572167073375,40.6572167073375
64.384956220651,64.384956220651
69.34293630267001,69.34293630267001
54.19295497927901,54.19295497927901
44.200782230274996,44.200782230274996
31.153915858127505,31.153915858127505
